reihe,ticker,tief,lage,faelle,haelt_1_pct,haelt_1.5_pct,haelt_2_pct,haelt_2.5_pct,haelt_3_pct,median_benoetigt_atr
vix,BTC-USD,2,normal,18,22.2,33.3,44.4,44.4,44.4,3.123
vix,BTC-USD,2,unruhig,11,18.2,27.3,45.5,54.5,63.6,2.254
vix,BTC-USD,3+,ruhig,8,62.5,75.0,75.0,87.5,87.5,0.679
vix,BTC-USD,3+,normal,11,45.5,45.5,54.5,54.5,54.5,1.713
vix,BTC-USD,3+,unruhig,10,70.0,70.0,70.0,70.0,70.0,0.0
vix,BTI,1,ruhig,36,30.6,33.3,33.3,36.1,41.7,4.611
vix,BTI,1,normal,58,37.9,37.9,43.1,51.7,56.9,2.349
vix,BTI,1,unruhig,35,22.9,25.7,31.4,31.4,34.3,3.536
vix,BTI,2,ruhig,10,30.0,40.0,50.0,60.0,60.0,2.189
vix,BTI,2,normal,22,22.7,36.4,40.9,54.5,54.5,2.355
vix,BTI,2,unruhig,18,22.2,22.2,33.3,38.9,50.0,3.039
vix,BTI,3+,ruhig,6,33.3,66.7,83.3,83.3,83.3,1.103
vix,BTI,3+,normal,19,36.8,47.4,57.9,57.9,57.9,1.764
vix,BTI,3+,unruhig,17,35.3,47.1,47.1,52.9,58.8,2.213
vix,C,1,ruhig,44,38.6,43.2,43.2,43.2,43.2,3.783
vix,C,1,normal,44,36.4,36.4,50.0,54.5,59.1,2.048
vix,C,1,unruhig,39,43.6,53.8,59.0,64.1,64.1,1.276
vix,C,2,ruhig,7,28.6,28.6,28.6,28.6,28.6,3.672
vix,C,2,normal,17,29.4,41.2,47.1,70.6,82.4,2.022
vix,C,2,unruhig,11,45.5,54.5,54.5,54.5,54.5,1.307
vix,C,3+,ruhig,1,0.0,0.0,0.0,0.0,100.0,2.91
vix,C,3+,normal,12,33.3,41.7,50.0,66.7,66.7,2.022
vix,C,3+,unruhig,17,41.2,47.1,52.9,64.7,64.7,1.831
vix,CAT,1,ruhig,30,20.0,26.7,36.7,50.0,53.3,2.449
vix,CAT,1,normal,50,42.0,48.0,52.0,54.0,60.0,1.926
vix,CAT,1,unruhig,35,45.7,57.1,57.1,71.4,71.4,1.182
vix,CAT,2,ruhig,8,25.0,37.5,37.5,37.5,37.5,3.578
vix,CAT,2,normal,15,26.7,33.3,33.3,33.3,40.0,4.115
vix,CAT,2,unruhig,16,37.5,50.0,62.5,68.8,75.0,1.457
vix,CAT,3+,ruhig,4,25.0,50.0,75.0,75.0,75.0,1.65
vix,CAT,3+,normal,6,16.7,16.7,16.7,33.3,33.3,4.146
vix,CAT,3+,unruhig,11,63.6,72.7,72.7,81.8,81.8,0.054
vix,CB,1,ruhig,33,42.4,51.5,60.6,63.6,75.8,1.434
vix,CB,1,normal,44,38.6,40.9,50.0,54.5,68.2,2.009
vix,CB,1,unruhig,35,34.3,42.9,54.3,65.7,74.3,1.844
vix,CB,2,ruhig,13,46.2,46.2,53.8,61.5,69.2,1.91
vix,CB,2,normal,13,53.8,53.8,69.2,69.2,76.9,0.62
vix,CB,2,unruhig,19,31.6,42.1,68.4,68.4,73.7,1.603
vix,CB,3+,ruhig,6,83.3,83.3,83.3,83.3,83.3,0.041
vix,CB,3+,normal,8,50.0,62.5,75.0,75.0,87.5,0.901
vix,CB,3+,unruhig,5,60.0,80.0,80.0,80.0,80.0,0.2
vix,CCEP,1,ruhig,38,47.4,50.0,57.9,63.2,63.2,1.448
vix,CCEP,1,normal,40,27.5,42.5,50.0,57.5,57.5,1.945
vix,CCEP,1,unruhig,41,43.9,48.8,51.2,58.5,68.3,1.609
vix,CCEP,2,ruhig,11,18.2,27.3,27.3,27.3,36.4,3.415
vix,CCEP,2,normal,17,41.2,47.1,58.8,64.7,70.6,1.602
vix,CCEP,2,unruhig,15,20.0,20.0,20.0,33.3,40.0,3.183
vix,CCEP,3+,ruhig,7,28.6,57.1,57.1,71.4,71.4,1.489
vix,CCEP,3+,normal,12,58.3,66.7,75.0,83.3,83.3,0.467
vix,CCEP,3+,unruhig,16,75.0,75.0,75.0,81.2,81.2,0.0
vix,CDNS,1,ruhig,38,10.5,13.2,21.1,31.6,34.2,4.143
vix,CDNS,1,normal,60,40.0,45.0,45.0,48.3,53.3,2.679
vix,CDNS,1,unruhig,44,47.7,56.8,59.1,63.6,70.5,1.163
vix,CDNS,2,ruhig,11,18.2,18.2,27.3,36.4,45.5,3.638
vix,CDNS,2,normal,14,35.7,50.0,50.0,57.1,57.1,1.785
vix,CDNS,2,unruhig,20,55.0,60.0,60.0,65.0,70.0,0.881
vix,CDNS,3+,ruhig,5,20.0,20.0,40.0,40.0,40.0,3.075
vix,CDNS,3+,normal,10,40.0,50.0,80.0,80.0,90.0,1.326
vix,CDNS,3+,unruhig,13,61.5,61.5,61.5,69.2,69.2,0.739
vix,CDW,1,ruhig,25,32.0,32.0,32.0,36.0,36.0,7.199
vix,CDW,1,normal,47,14.9,17.0,25.5,29.8,29.8,5.226
vix,CDW,1,unruhig,36,38.9,50.0,69.4,77.8,80.6,1.514
vix,CDW,2,ruhig,5,40.0,80.0,80.0,80.0,80.0,1.042
vix,CDW,2,normal,17,23.5,29.4,29.4,29.4,41.2,3.82
vix,CDW,2,unruhig,23,39.1,56.5,60.9,65.2,65.2,1.326
vix,CDW,3+,ruhig,1,0.0,0.0,0.0,0.0,0.0,3.771
vix,CDW,3+,normal,14,28.6,28.6,35.7,35.7,64.3,2.595
vix,CDW,3+,unruhig,18,22.2,38.9,50.0,55.6,77.8,1.959
vix,CEG,1,ruhig,24,50.0,58.3,62.5,66.7,75.0,1.095
vix,CEG,1,normal,30,40.0,46.7,50.0,60.0,70.0,1.919
vix,CEG,1,unruhig,19,47.4,47.4,52.6,63.2,78.9,1.797
vix,CEG,2,ruhig,7,42.9,42.9,42.9,57.1,57.1,2.406
vix,CEG,2,normal,10,70.0,70.0,70.0,70.0,70.0,0.441
vix,CEG,2,unruhig,8,37.5,62.5,75.0,87.5,87.5,1.263
vix,CEG,3+,ruhig,2,100.0,100.0,100.0,100.0,100.0,0.073
vix,CEG,3+,normal,8,25.0,50.0,50.0,50.0,62.5,1.869
vix,CEG,3+,unruhig,8,12.5,12.5,37.5,50.0,62.5,2.552
vix,CHTR,1,ruhig,25,56.0,68.0,68.0,68.0,68.0,0.42
vix,CHTR,1,normal,33,18.2,27.3,33.3,33.3,36.4,5.125
vix,CHTR,1,unruhig,30,33.3,40.0,53.3,66.7,70.0,1.945
vix,CHTR,2,ruhig,8,37.5,37.5,37.5,37.5,50.0,3.093
vix,CHTR,2,normal,13,15.4,23.1,30.8,38.5,53.8,2.983
vix,CHTR,2,unruhig,11,63.6,63.6,72.7,81.8,81.8,0.946
vix,CHTR,3+,ruhig,10,20.0,20.0,20.0,30.0,30.0,3.888
vix,CHTR,3+,normal,15,6.7,6.7,13.3,40.0,46.7,4.356
vix,CHTR,3+,unruhig,16,31.2,31.2,43.8,50.0,50.0,4.29
vix,CL,1,ruhig,29,48.3,51.7,58.6,65.5,65.5,1.452
vix,CL,1,normal,52,30.8,44.2,50.0,59.6,61.5,1.965
vix,CL,1,unruhig,36,36.1,41.7,44.4,47.2,58.3,2.72
vix,CL,2,ruhig,8,25.0,37.5,37.5,37.5,37.5,3.668
vix,CL,2,normal,16,25.0,31.2,37.5,43.8,50.0,2.933
vix,CL,2,unruhig,13,30.8,30.8,38.5,46.2,61.5,2.638
vix,CL,3+,ruhig,6,16.7,16.7,50.0,50.0,50.0,3.398
vix,CL,3+,normal,17,41.2,47.1,47.1,52.9,70.6,2.362
vix,CL,3+,unruhig,21,61.9,71.4,81.0,81.0,81.0,0.839
vix,CM,1,ruhig,21,38.1,57.1,57.1,61.9,66.7,1.211
vix,CM,1,normal,52,51.9,53.8,57.7,61.5,65.4,0.939
vix,CM,1,unruhig,46,56.5,58.7,58.7,60.9,65.2,0.677
vix,CM,2,ruhig,10,50.0,50.0,60.0,70.0,70.0,0.99
vix,CM,2,normal,8,37.5,37.5,50.0,50.0,50.0,4.794
vix,CM,2,unruhig,19,47.4,57.9,57.9,68.4,68.4,1.225
vix,CM,3+,ruhig,4,50.0,75.0,75.0,75.0,75.0,0.736
vix,CM,3+,normal,6,50.0,50.0,50.0,50.0,66.7,1.927
vix,CM,3+,unruhig,18,50.0,61.1,61.1,72.2,77.8,1.064
vix,CMCSA,1,ruhig,23,47.8,47.8,47.8,56.5,60.9,2.152
vix,CMCSA,1,normal,38,7.9,21.1,34.2,36.8,39.5,4.365
vix,CMCSA,1,unruhig,28,64.3,64.3,67.9,75.0,75.0,0.723
vix,CMCSA,2,ruhig,6,16.7,16.7,33.3,50.0,50.0,2.728
vix,CMCSA,2,normal,12,25.0,25.0,25.0,33.3,33.3,5.77
vix,CMCSA,2,unruhig,16,43.8,50.0,50.0,50.0,50.0,2.379
vix,CMCSA,3+,ruhig,5,0.0,0.0,0.0,20.0,20.0,5.306
vix,CMCSA,3+,normal,14,14.3,14.3,21.4,21.4,21.4,5.63
vix,CMCSA,3+,unruhig,17,29.4,35.3,47.1,47.1,47.1,4.069
vix,CNQ,1,ruhig,36,38.9,41.7,41.7,41.7,47.2,3.378
vix,CNQ,1,normal,57,29.8,40.4,45.6,54.4,64.9,2.317
vix,CNQ,1,unruhig,43,34.9,41.9,48.8,53.5,58.1,2.402
vix,CNQ,2,ruhig,9,33.3,33.3,33.3,44.4,55.6,2.883
vix,CNQ,2,normal,15,33.3,53.3,60.0,66.7,73.3,1.323
vix,CNQ,2,unruhig,23,43.5,43.5,52.2,69.6,73.9,1.858
vix,CNQ,3+,ruhig,6,33.3,33.3,33.3,50.0,66.7,2.339
vix,CNQ,3+,normal,5,60.0,80.0,80.0,80.0,80.0,0.0
vix,CNQ,3+,unruhig,15,46.7,53.3,73.3,73.3,80.0,1.362
vix,COF,1,ruhig,29,27.6,31.0,37.9,51.7,55.2,2.433
vix,COF,1,normal,46,30.4,34.8,41.3,41.3,63.0,2.684
vix,COF,1,unruhig,37,45.9,56.8,64.9,78.4,81.1,1.114
vix,COF,2,ruhig,11,0.0,27.3,36.4,36.4,45.5,3.14
vix,COF,2,normal,17,29.4,35.3,35.3,47.1,64.7,2.642
vix,COF,2,unruhig,17,52.9,58.8,76.5,82.4,82.4,0.837
vix,COF,3+,ruhig,3,0.0,0.0,0.0,33.3,33.3,4.757
vix,COF,3+,normal,13,38.5,53.8,61.5,76.9,76.9,1.468
vix,COF,3+,unruhig,19,36.8,42.1,42.1,63.2,68.4,2.092
vix,COP,1,ruhig,32,28.1,34.4,37.5,40.6,43.8,3.829
vix,COP,1,normal,37,32.4,40.5,48.6,51.4,59.5,2.386
vix,COP,1,unruhig,44,36.4,43.2,45.5,50.0,63.6,2.332
vix,COP,2,ruhig,13,23.1,23.1,30.8,30.8,38.5,3.885
vix,COP,2,normal,14,28.6,28.6,42.9,50.0,57.1,2.477
vix,COP,2,unruhig,21,52.4,57.1,61.9,61.9,76.2,0.83
vix,COP,3+,ruhig,5,0.0,0.0,20.0,20.0,40.0,3.731
vix,COP,3+,normal,8,25.0,25.0,37.5,37.5,37.5,3.067
vix,COP,3+,unruhig,16,31.2,31.2,31.2,37.5,43.8,3.376
vix,COST,1,ruhig,34,44.1,52.9,52.9,61.8,67.6,1.283
vix,COST,1,normal,49,44.9,49.0,55.1,59.2,69.4,1.671
vix,COST,1,unruhig,35,42.9,45.7,60.0,65.7,68.6,1.555
vix,COST,2,ruhig,6,33.3,33.3,33.3,33.3,33.3,3.942
vix,COST,2,normal,15,40.0,53.3,53.3,60.0,60.0,1.483
vix,COST,2,unruhig,12,25.0,41.7,58.3,58.3,58.3,1.752
vix,COST,3+,ruhig,2,0.0,0.0,0.0,0.0,0.0,5.818
vix,COST,3+,normal,7,57.1,71.4,85.7,85.7,85.7,0.602
vix,COST,3+,unruhig,16,56.2,62.5,62.5,62.5,62.5,0.479
vix,CPRT,1,ruhig,29,34.5,34.5,37.9,48.3,48.3,3.183
vix,CPRT,1,normal,50,36.0,40.0,48.0,54.0,54.0,2.227
vix,CPRT,1,unruhig,42,54.8,57.1,66.7,73.8,78.6,0.648
vix,CPRT,2,ruhig,6,66.7,66.7,66.7,66.7,66.7,0.783
vix,CPRT,2,normal,15,33.3,53.3,53.3,53.3,60.0,1.45
vix,CPRT,2,unruhig,18,44.4,50.0,55.6,55.6,61.1,1.42
vix,CPRT,3+,ruhig,3,33.3,33.3,33.3,66.7,66.7,2.46
vix,CPRT,3+,normal,12,25.0,25.0,25.0,25.0,41.7,3.23
vix,CPRT,3+,unruhig,17,41.2,47.1,52.9,64.7,82.4,1.765
vix,CRM,1,ruhig,31,22.6,32.3,38.7,45.2,51.6,2.766
vix,CRM,1,normal,35,40.0,51.4,62.9,68.6,74.3,1.429
vix,CRM,1,unruhig,33,36.4,39.4,48.5,51.5,54.5,2.025
vix,CRM,2,ruhig,6,50.0,50.0,50.0,50.0,83.3,1.595
vix,CRM,2,normal,11,18.2,36.4,45.5,45.5,54.5,2.596
vix,CRM,2,unruhig,18,33.3,38.9,38.9,38.9,44.4,3.881
vix,CRM,3+,ruhig,5,40.0,40.0,40.0,40.0,40.0,7.459
vix,CRM,3+,normal,16,31.2,50.0,56.2,68.8,68.8,1.593
vix,CRM,3+,unruhig,26,26.9,26.9,42.3,50.0,53.8,2.534
vix,CRWD,1,ruhig,31,45.2,54.8,64.5,77.4,80.6,1.162
vix,CRWD,1,normal,49,46.9,49.0,55.1,65.3,73.5,1.674
vix,CRWD,1,unruhig,30,53.3,60.0,63.3,70.0,73.3,0.799
vix,CRWD,2,ruhig,5,60.0,60.0,80.0,80.0,80.0,0.994
vix,CRWD,2,normal,13,53.8,53.8,61.5,61.5,76.9,0.045
vix,CRWD,2,unruhig,11,63.6,63.6,63.6,72.7,90.9,0.369
vix,CRWD,3+,ruhig,4,25.0,25.0,25.0,50.0,50.0,3.016
vix,CRWD,3+,normal,10,30.0,40.0,50.0,60.0,90.0,2.191
vix,CRWD,3+,unruhig,8,50.0,62.5,62.5,62.5,75.0,0.817
vix,CSCO,1,ruhig,17,35.3,41.2,47.1,47.1,52.9,2.668
vix,CSCO,1,normal,51,45.1,56.9,72.5,78.4,78.4,1.348
vix,CSCO,1,unruhig,31,58.1,67.7,71.0,74.2,77.4,0.564
vix,CSCO,2,ruhig,5,60.0,80.0,80.0,80.0,80.0,0.83
vix,CSCO,2,normal,14,78.6,85.7,85.7,92.9,92.9,0.176
vix,CSCO,2,unruhig,11,18.2,27.3,27.3,36.4,54.5,2.951
vix,CSCO,3+,ruhig,4,50.0,50.0,50.0,50.0,50.0,3.525
vix,CSCO,3+,normal,6,16.7,16.7,50.0,50.0,50.0,3.939
vix,CSCO,3+,unruhig,12,58.3,58.3,58.3,66.7,66.7,0.791
vix,CSGP,1,ruhig,27,18.5,29.6,37.0,44.4,44.4,4.075
vix,CSGP,1,normal,33,27.3,30.3,39.4,54.5,54.5,2.431
vix,CSGP,1,unruhig,26,46.2,61.5,69.2,73.1,80.8,1.175
vix,CSGP,2,ruhig,12,33.3,41.7,41.7,41.7,50.0,3.598
vix,CSGP,2,normal,15,26.7,46.7,46.7,46.7,46.7,3.823
vix,CSGP,2,unruhig,16,50.0,56.2,56.2,62.5,62.5,0.898
vix,CSGP,3+,ruhig,5,20.0,20.0,20.0,40.0,60.0,2.91
vix,CSGP,3+,normal,16,18.8,18.8,18.8,18.8,18.8,4.248
vix,CSGP,3+,unruhig,13,30.8,30.8,30.8,30.8,38.5,5.122
vix,CSX,1,ruhig,34,29.4,29.4,44.1,50.0,55.9,2.458
vix,CSX,1,normal,53,41.5,45.3,52.8,58.5,64.2,1.965
vix,CSX,1,unruhig,41,43.9,58.5,65.9,73.2,78.0,1.205
vix,CSX,2,ruhig,8,37.5,37.5,50.0,50.0,50.0,3.527
vix,CSX,2,normal,16,25.0,25.0,56.2,56.2,62.5,1.99
vix,CSX,2,unruhig,21,38.1,61.9,71.4,81.0,90.5,1.293
vix,CSX,3+,ruhig,9,33.3,44.4,66.7,77.8,77.8,1.576
vix,CSX,3+,normal,8,25.0,25.0,25.0,25.0,25.0,3.383
vix,CSX,3+,unruhig,19,52.6,68.4,68.4,73.7,78.9,0.864
vix,CTAS,1,ruhig,37,43.2,51.4,54.1,56.8,64.9,1.459
vix,CTAS,1,normal,51,33.3,39.2,43.1,47.1,56.9,2.565
vix,CTAS,1,unruhig,40,47.5,57.5,62.5,67.5,75.0,1.054
vix,CTAS,2,ruhig,7,57.1,71.4,71.4,71.4,71.4,0.425
vix,CTAS,2,normal,14,42.9,57.1,57.1,57.1,57.1,1.261
vix,CTAS,2,unruhig,20,65.0,80.0,85.0,85.0,85.0,0.503
vix,CTAS,3+,ruhig,3,66.7,66.7,66.7,66.7,66.7,0.127
vix,CTAS,3+,normal,8,50.0,62.5,62.5,62.5,62.5,0.864
vix,CTAS,3+,unruhig,13,38.5,53.8,61.5,69.2,69.2,1.227
vix,CTSH,1,ruhig,21,33.3,42.9,42.9,47.6,52.4,2.612
vix,CTSH,1,normal,36,19.4,22.2,27.8,33.3,38.9,5.173
vix,CTSH,1,unruhig,36,38.9,44.4,47.2,50.0,50.0,2.819
vix,CTSH,2,ruhig,9,22.2,33.3,44.4,44.4,44.4,5.598
vix,CTSH,2,normal,16,25.0,37.5,43.8,50.0,56.2,2.491
vix,CTSH,2,unruhig,18,22.2,27.8,27.8,38.9,38.9,3.97
vix,CTSH,3+,ruhig,7,14.3,28.6,42.9,42.9,42.9,5.676
vix,CTSH,3+,normal,16,6.2,12.5,12.5,25.0,31.2,4.458
vix,CTSH,3+,unruhig,21,42.9,47.6,52.4,61.9,66.7,1.828
vix,CVS,1,ruhig,28,25.0,35.7,39.3,46.4,53.6,2.7
vix,CVS,1,normal,55,32.7,50.9,54.5,61.8,69.1,1.441
vix,CVS,1,unruhig,38,36.8,42.1,47.4,60.5,65.8,2.046
vix,CVS,2,ruhig,11,45.5,54.5,63.6,63.6,63.6,1.34
vix,CVS,2,normal,17,47.1,52.9,52.9,58.8,58.8,1.273
vix,CVS,2,unruhig,12,33.3,41.7,41.7,58.3,66.7,2.336
vix,CVS,3+,ruhig,5,40.0,40.0,40.0,40.0,40.0,4.886
vix,CVS,3+,normal,13,53.8,53.8,53.8,53.8,53.8,0.889
vix,CVS,3+,unruhig,19,52.6,57.9,63.2,63.2,73.7,0.794
vix,CVX,1,ruhig,26,30.8,30.8,38.5,46.2,46.2,3.432
vix,CVX,1,normal,38,26.3,36.8,44.7,44.7,47.4,3.188
vix,CVX,1,unruhig,36,41.7,41.7,44.4,55.6,66.7,2.088
vix,CVX,2,ruhig,11,18.2,18.2,18.2,18.2,18.2,4.261
vix,CVX,2,normal,9,33.3,55.6,55.6,66.7,66.7,1.291
vix,CVX,2,unruhig,20,35.0,40.0,40.0,45.0,60.0,2.688
vix,CVX,3+,ruhig,5,40.0,40.0,40.0,40.0,40.0,5.173
vix,CVX,3+,normal,9,44.4,44.4,55.6,55.6,77.8,1.639
vix,CVX,3+,unruhig,17,29.4,47.1,47.1,52.9,52.9,2.036
vix,DASH,1,ruhig,34,38.2,55.9,58.8,58.8,64.7,1.312
vix,DASH,1,normal,52,40.4,50.0,61.5,63.5,63.5,1.464
vix,DASH,1,unruhig,18,33.3,33.3,44.4,50.0,55.6,2.481
vix,DASH,2,ruhig,9,11.1,11.1,33.3,44.4,44.4,3.527
vix,DASH,2,normal,14,71.4,71.4,71.4,71.4,71.4,0.489
vix,DASH,2,unruhig,14,14.3,35.7,50.0,57.1,71.4,1.959
vix,DASH,3+,ruhig,8,25.0,25.0,37.5,62.5,62.5,2.288
vix,DASH,3+,normal,15,26.7,40.0,60.0,60.0,60.0,1.719
vix,DASH,3+,unruhig,18,44.4,55.6,72.2,72.2,83.3,1.15
vix,DDOG,1,ruhig,25,24.0,36.0,44.0,44.0,52.0,2.989
vix,DDOG,1,normal,48,50.0,52.1,58.3,62.5,68.8,0.989
vix,DDOG,1,unruhig,31,35.5,38.7,51.6,51.6,58.1,1.993
vix,DDOG,2,ruhig,12,33.3,33.3,50.0,58.3,58.3,2.013
vix,DDOG,2,normal,12,50.0,58.3,66.7,66.7,83.3,0.709
vix,DDOG,2,unruhig,12,25.0,41.7,58.3,58.3,58.3,1.614
vix,DDOG,3+,ruhig,8,37.5,37.5,62.5,87.5,87.5,1.723
vix,DDOG,3+,normal,13,30.8,38.5,46.2,53.8,61.5,2.103
vix,DDOG,3+,unruhig,22,40.9,50.0,50.0,50.0,63.6,1.878
vix,DE,1,ruhig,24,20.8,20.8,29.2,33.3,45.8,3.288
vix,DE,1,normal,43,25.6,37.2,51.2,55.8,65.1,1.921
vix,DE,1,unruhig,51,58.8,70.6,74.5,82.4,90.2,0.357
vix,DE,2,ruhig,13,23.1,23.1,23.1,46.2,46.2,3.179
vix,DE,2,normal,20,20.0,30.0,35.0,45.0,70.0,2.647
vix,DE,2,unruhig,12,41.7,50.0,50.0,58.3,75.0,1.845
vix,DE,3+,ruhig,9,22.2,22.2,33.3,33.3,44.4,3.159
vix,DE,3+,normal,11,36.4,36.4,63.6,100.0,100.0,1.67
vix,DE,3+,unruhig,10,50.0,50.0,60.0,70.0,80.0,1.447
vix,DELL,1,ruhig,31,35.5,45.2,48.4,48.4,54.8,2.65
vix,DELL,1,normal,57,45.6,52.6,57.9,61.4,63.2,1.471
vix,DELL,1,unruhig,50,60.0,62.0,66.0,70.0,70.0,0.627
vix,DELL,2,ruhig,9,44.4,44.4,44.4,66.7,66.7,2.061
vix,DELL,2,normal,11,36.4,54.5,54.5,54.5,54.5,1.431
vix,DELL,2,unruhig,21,42.9,47.6,57.1,61.9,66.7,1.698
vix,DELL,3+,ruhig,3,33.3,66.7,66.7,100.0,100.0,1.04
vix,DELL,3+,normal,7,42.9,57.1,71.4,71.4,71.4,1.372
vix,DELL,3+,unruhig,14,28.6,28.6,28.6,35.7,35.7,3.729
vix,DHR,1,ruhig,31,35.5,54.8,54.8,58.1,67.7,1.41
vix,DHR,1,normal,51,19.6,27.5,29.4,29.4,31.4,3.963
vix,DHR,1,unruhig,38,28.9,36.8,39.5,50.0,63.2,2.533
vix,DHR,2,ruhig,9,44.4,44.4,55.6,55.6,55.6,1.763
vix,DHR,2,normal,15,26.7,26.7,26.7,40.0,60.0,2.681
vix,DHR,2,unruhig,17,23.5,35.3,47.1,47.1,64.7,2.503
vix,DHR,3+,ruhig,5,80.0,80.0,80.0,80.0,80.0,0.0
vix,DHR,3+,normal,13,46.2,46.2,46.2,61.5,61.5,2.111
vix,DHR,3+,unruhig,14,50.0,64.3,71.4,71.4,78.6,1.018
vix,DIS,1,ruhig,28,39.3,46.4,53.6,57.1,57.1,1.77
vix,DIS,1,normal,32,18.8,28.1,31.2,31.2,37.5,4.008
vix,DIS,1,unruhig,32,34.4,43.8,50.0,53.1,65.6,2.061
vix,DIS,2,ruhig,13,30.8,30.8,30.8,30.8,30.8,8.45
vix,DIS,2,normal,16,18.8,18.8,25.0,25.0,37.5,4.064
vix,DIS,2,unruhig,17,35.3,35.3,41.2,52.9,70.6,2.277
vix,DIS,3+,ruhig,4,0.0,0.0,0.0,0.0,0.0,16.01
vix,DIS,3+,normal,10,20.0,30.0,30.0,30.0,40.0,3.202
vix,DIS,3+,unruhig,22,40.9,54.5,59.1,63.6,77.3,1.143
vix,DUK,1,ruhig,31,35.5,54.8,61.3,64.5,67.7,1.423
vix,DUK,1,normal,45,20.0,26.7,40.0,40.0,51.1,2.991
vix,DUK,1,unruhig,29,24.1,41.4,41.4,55.2,65.5,2.164
vix,DUK,2,ruhig,11,45.5,45.5,54.5,63.6,63.6,1.52
vix,DUK,2,normal,18,22.2,38.9,44.4,61.1,66.7,2.14
vix,DUK,2,unruhig,13,38.5,61.5,61.5,61.5,76.9,1.364
vix,DUK,3+,ruhig,9,55.6,55.6,66.7,77.8,77.8,0.767
vix,DUK,3+,normal,11,36.4,36.4,54.5,54.5,72.7,1.961
vix,DUK,3+,unruhig,11,72.7,90.9,90.9,100.0,100.0,0.773
vix,DXCM,1,ruhig,24,37.5,41.7,54.2,58.3,70.8,1.929
vix,DXCM,1,normal,42,42.9,54.8,59.5,61.9,61.9,1.246
vix,DXCM,1,unruhig,26,46.2,46.2,53.8,61.5,61.5,1.732
vix,DXCM,2,ruhig,7,42.9,42.9,57.1,57.1,57.1,1.695
vix,DXCM,2,normal,15,33.3,40.0,53.3,60.0,60.0,1.905
vix,DXCM,2,unruhig,15,46.7,46.7,53.3,53.3,53.3,1.945
vix,DXCM,3+,ruhig,7,28.6,28.6,28.6,28.6,28.6,13.589
vix,DXCM,3+,normal,10,30.0,40.0,40.0,50.0,60.0,2.369
vix,DXCM,3+,unruhig,15,46.7,53.3,66.7,73.3,80.0,1.473
vix,EMR,1,ruhig,31,29.0,29.0,32.3,32.3,35.5,4.361
vix,EMR,1,normal,46,30.4,34.8,39.1,47.8,56.5,2.583
vix,EMR,1,unruhig,42,45.2,50.0,57.1,59.5,69.0,1.384
vix,EMR,2,ruhig,8,0.0,0.0,12.5,37.5,37.5,4.76
vix,EMR,2,normal,20,25.0,30.0,40.0,40.0,40.0,3.292
vix,EMR,2,unruhig,17,64.7,70.6,70.6,76.5,88.2,0.384
vix,EMR,3+,ruhig,3,66.7,66.7,66.7,66.7,66.7,0.278
vix,EMR,3+,normal,11,36.4,45.5,45.5,63.6,63.6,2.329
vix,EMR,3+,unruhig,15,40.0,40.0,60.0,73.3,73.3,1.644
vix,ENB,1,ruhig,32,28.1,28.1,34.4,34.4,46.9,3.077
vix,ENB,1,normal,51,43.1,47.1,52.9,58.8,58.8,1.72
vix,ENB,1,unruhig,35,37.1,48.6,54.3,65.7,71.4,1.697
vix,ENB,2,ruhig,6,0.0,0.0,0.0,16.7,33.3,4.582
vix,ENB,2,normal,16,50.0,62.5,68.8,75.0,75.0,1.035
vix,ENB,2,unruhig,15,40.0,60.0,66.7,73.3,73.3,1.085
vix,ENB,3+,ruhig,9,44.4,44.4,55.6,55.6,66.7,1.541
vix,ENB,3+,normal,6,16.7,33.3,66.7,83.3,83.3,1.692
vix,ENB,3+,unruhig,15,46.7,53.3,53.3,60.0,66.7,1.162
vix,EQIX,1,ruhig,27,33.3,33.3,33.3,37.0,37.0,3.95
vix,EQIX,1,normal,46,45.7,52.2,56.5,67.4,67.4,1.337
vix,EQIX,1,unruhig,34,52.9,55.9,61.8,67.6,70.6,0.962
vix,EQIX,2,ruhig,4,75.0,75.0,75.0,75.0,75.0,0.184
vix,EQIX,2,normal,18,33.3,38.9,50.0,55.6,61.1,1.907
vix,EQIX,2,unruhig,16,31.2,31.2,37.5,50.0,50.0,2.691
vix,EQIX,3+,ruhig,5,80.0,80.0,80.0,80.0,80.0,0.233
vix,EQIX,3+,normal,7,28.6,42.9,42.9,42.9,57.1,2.915
vix,EQIX,3+,unruhig,18,27.8,27.8,33.3,38.9,50.0,3.092
vix,EQNR,1,ruhig,37,32.4,37.8,43.2,43.2,43.2,3.403
vix,EQNR,1,normal,44,31.8,43.2,45.5,52.3,54.5,2.204
vix,EQNR,1,unruhig,51,45.1,47.1,49.0,54.9,58.8,2.101
vix,EQNR,2,ruhig,14,14.3,14.3,14.3,28.6,28.6,3.523
vix,EQNR,2,normal,20,35.0,45.0,55.0,60.0,75.0,1.627
vix,EQNR,2,unruhig,17,35.3,41.2,47.1,52.9,58.8,2.493
vix,EQNR,3+,ruhig,9,33.3,44.4,44.4,55.6,55.6,2.012
vix,EQNR,3+,normal,13,46.2,46.2,53.8,53.8,84.6,1.569
vix,EQNR,3+,unruhig,13,61.5,84.6,84.6,84.6,84.6,0.623
vix,ETN,1,ruhig,44,43.2,47.7,47.7,52.3,54.5,2.159
vix,ETN,1,normal,53,28.3,39.6,47.2,54.7,62.3,2.145
